Year,m,d,Time,Time zone,Relative humidity (%),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2017,8,24,07:00,UTC,80,-1,13.1,1,6.8
2017,8,24,08:00,UTC,73,-1,14.4,351,5.7
2017,8,24,09:00,UTC,68,-1,15.5,357,7.8
2017,8,24,10:00,UTC,65,-1,16.1,340,7.9
2017,8,24,11:00,UTC,62,-1,17.2,337,7.9
2017,8,24,12:00,UTC,60,-1,17.4,360,6.3
2017,8,24,13:00,UTC,60,-1,17.3,342,7.1
2017,8,24,14:00,UTC,61,-1,16.8,341,7.1
2017,8,24,15:00,UTC,62,-1,16.1,354,6.2
2017,8,24,16:00,UTC,64,-1,15.2,346,6.4
2017,8,24,17:00,UTC,65,-1,14.4,344,6.1
2017,8,24,18:00,UTC,69,-1,13.3,333,4.1
2017,8,24,19:00,UTC,73,-1,12.6,326,3.5
2017,8,24,20:00,UTC,76,-1,12,318,3.3
2017,8,24,21:00,UTC,80,-1,11.3,313,2.9
2017,8,24,22:00,UTC,87,-1,10.4,311,2.6
2017,8,24,23:00,UTC,84,-1,10.8,321,2.9
2017,8,25,00:00,UTC,84,-1,10.3,329,2
2017,8,25,01:00,UTC,84,-1,10.3,311,2.5
2017,8,25,02:00,UTC,84,-1,10,338,2
2017,8,25,03:00,UTC,89,-1,9.1,2,2.2
2017,8,25,04:00,UTC,85,-1,10.3,41,2
2017,8,25,05:00,UTC,80,-1,10.6,103,1.5
2017,8,25,06:00,UTC,80,-1,11.3,110,1.5
2017,8,25,07:00,UTC,80,-1,11.8,58,0.7
2017,8,25,08:00,UTC,80,-1,12.6,174,1.9
2017,8,25,09:00,UTC,86,-1,12.7,215,1
2017,8,25,10:00,UTC,80,-1,13.1,238,1.4
2017,8,25,11:00,UTC,81,-1,13.6,273,1.5
2017,8,25,12:00,UTC,77,-1,13.8,289,1.7
2017,8,25,13:00,UTC,87,-1,13,5,0.5
2017,8,25,14:00,UTC,92,-1,12.5,307,0.8
2017,8,25,15:00,UTC,95,-1,12.5,256,0.9
2017,8,25,16:00,UTC,95,-1,12,313,1.6
2017,8,25,17:00,UTC,94,-1,12.1,268,1.6
2017,8,25,18:00,UTC,92,-1,11.9,296,2.4
2017,8,25,19:00,UTC,95,-1,11.2,289,2.4
2017,8,25,20:00,UTC,94,-1,11.9,291,2.5
2017,8,25,21:00,UTC,91,-1,11.4,323,3.4
2017,8,25,22:00,UTC,90,-1,10.4,326,3.6
2017,8,25,23:00,UTC,88,-1,9.6,314,4.2
2017,8,26,00:00,UTC,88,-1,8.9,317,3.6
2017,8,26,01:00,UTC,90,-1,8.4,315,3
2017,8,26,02:00,UTC,90,-1,8.4,287,2.5
2017,8,26,03:00,UTC,92,-1,8.7,278,2.8
2017,8,26,04:00,UTC,84,-1,10.2,287,3.8
2017,8,26,05:00,UTC,80,-1,11.1,284,4.7
2017,8,26,06:00,UTC,78,-1,12,284,4.6
2017,8,26,07:00,UTC,77,-1,13.2,279,5.2
2017,8,26,08:00,UTC,69,-1,13.6,291,5.2
2017,8,26,09:00,UTC,67,-1,13.6,293,5.8
2017,8,26,10:00,UTC,63,-1,14.4,288,6
2017,8,26,11:00,UTC,59,-1,14.6,297,5
2017,8,26,12:00,UTC,85,-1,11.8,310,5
2017,8,26,13:00,UTC,71,-1,13.7,295,4.6
2017,8,26,14:00,UTC,64,-1,13.3,296,5.8
2017,8,26,15:00,UTC,80,-1,12.3,307,5.1
2017,8,26,16:00,UTC,68,-1,12.9,300,4.9
2017,8,26,17:00,UTC,69,-1,12.7,302,4.8
2017,8,26,18:00,UTC,74,-1,11.8,295,4.6
2017,8,26,19:00,UTC,78,-1,11,295,4
2017,8,26,20:00,UTC,82,-1,10.5,302,4.3
2017,8,26,21:00,UTC,84,-1,10.1,297,4
2017,8,26,22:00,UTC,86,-1,9.7,314,3.6
2017,8,26,23:00,UTC,88,-1,9.3,310,2.9
2017,8,27,00:00,UTC,87,-1,8.9,313,3.4
2017,8,27,01:00,UTC,91,-1,8.5,310,2.6
2017,8,27,02:00,UTC,91,-1,8,314,3.1
2017,8,27,03:00,UTC,93,-1,6.9,314,2.3
2017,8,27,04:00,UTC,94,-1,7.2,315,1.5
2017,8,27,05:00,UTC,83,-1,9.8,337,1.9
2017,8,27,06:00,UTC,78,-1,11.2,331,2.3
2017,8,27,07:00,UTC,72,-1,11.7,344,3.8
2017,8,27,08:00,UTC,68,-1,12.5,348,3.6
2017,8,27,09:00,UTC,66,-1,13,354,3.6
2017,8,27,10:00,UTC,62,-1,14.2,353,3.4
2017,8,27,11:00,UTC,57,-1,15.4,359,3.7
2017,8,27,12:00,UTC,58,-1,14.6,339,2.2
2017,8,27,13:00,UTC,62,-1,13.6,16,3.2
2017,8,27,14:00,UTC,64,-1,13.9,11,2.8
2017,8,27,15:00,UTC,65,-1,13.5,347,2.7
2017,8,27,16:00,UTC,66,-1,13.2,8,2.5
2017,8,27,17:00,UTC,72,-1,12.8,9,2.3
2017,8,27,18:00,UTC,78,-1,11.8,345,2.2
2017,8,27,19:00,UTC,86,-1,10.2,359,2.7
2017,8,27,20:00,UTC,84,-1,10.1,10,3
2017,8,27,21:00,UTC,87,-1,9.8,10,3
2017,8,27,22:00,UTC,87,-1,10,13,2.2
2017,8,27,23:00,UTC,89,-1,9.7,4,2
2017,8,28,00:00,UTC,88,-1,9.9,10,1.9
2017,8,28,01:00,UTC,88,-1,10.1,11,0.9
2017,8,28,02:00,UTC,89,-1,9.8,351,1.8
2017,8,28,03:00,UTC,89,-1,10.1,11,1.3
2017,8,28,04:00,UTC,89,-1,10,347,1.9
2017,8,28,05:00,UTC,87,-1,10.9,2,1.7
2017,8,28,06:00,UTC,84,-1,11.6,10,2
2017,8,28,07:00,UTC,79,-1,12.5,4,1.9
2017,8,28,08:00,UTC,77,-1,13,16,1.4
2017,8,28,09:00,UTC,68,-1,14.8,79,1.3
2017,8,28,10:00,UTC,63,-1,14.4,22,0.7
2017,8,28,11:00,UTC,72,-1,14.1,218,1.9
2017,8,28,12:00,UTC,72,-1,14.4,234,1.8
2017,8,28,13:00,UTC,72,-1,14.3,236,2.2
2017,8,28,14:00,UTC,72,-1,14.6,230,3
2017,8,28,15:00,UTC,70,-1,14.6,238,3.7
2017,8,28,16:00,UTC,68,-1,15,248,3.1
2017,8,28,17:00,UTC,73,-1,14.1,252,2
2017,8,28,18:00,UTC,79,-1,12.4,264,2.7
2017,8,28,19:00,UTC,87,-1,11.4,268,2
2017,8,28,20:00,UTC,83,-1,11.4,302,2.2
2017,8,28,21:00,UTC,89,-1,10.8,299,3
2017,8,28,22:00,UTC,89,-1,9.9,294,2
2017,8,28,23:00,UTC,89,-1,10,270,2.3
2017,8,29,00:00,UTC,93,-1,9.1,265,2
2017,8,29,01:00,UTC,94,-1,9,269,1.5
2017,8,29,02:00,UTC,95,-1,8.3,235,1.2
2017,8,29,03:00,UTC,96,-1,8.4,180,0.7
2017,8,29,04:00,UTC,97,-1,8.8,179,1.6
2017,8,29,05:00,UTC,98,-1,11.4,203,1.3
2017,8,29,06:00,UTC,82,-1,15.1,222,2.1
2017,8,29,07:00,UTC,80,-1,15.7,218,2.7
2017,8,29,08:00,UTC,82,-1,15.6,223,3.2
2017,8,29,09:00,UTC,78,-1,16.4,227,3.1
2017,8,29,10:00,UTC,76,-1,16.7,215,4.4
2017,8,29,11:00,UTC,76,-1,16.6,215,3.5
2017,8,29,12:00,UTC,77,-1,16.9,232,2.6
2017,8,29,13:00,UTC,79,-1,17.1,238,4.4
2017,8,29,14:00,UTC,82,-1,16.9,240,4.3
2017,8,29,15:00,UTC,85,-1,16.7,,
2017,8,29,16:00,UTC,85,-1,16.7,237,3.7
2017,8,29,17:00,UTC,85,-1,16.7,239,3.5
2017,8,29,18:00,UTC,84,-1,16.7,243,4.1
2017,8,29,19:00,UTC,87,-1,16.1,234,3.5
2017,8,29,20:00,UTC,85,-1,16.1,241,4.2
2017,8,29,21:00,UTC,84,-1,16,229,3
2017,8,29,22:00,UTC,88,-1,15.6,226,3.5
2017,8,29,23:00,UTC,86,-1,15.4,218,3.8
2017,8,30,00:00,UTC,82,-1,15.8,226,3.4
2017,8,30,01:00,UTC,82,-1,15.6,226,3.2
2017,8,30,02:00,UTC,83,-1,15.3,221,2.9
2017,8,30,03:00,UTC,86,-1,15.3,221,2.9
2017,8,30,04:00,UTC,86,-1,15.5,220,3.8
2017,8,30,05:00,UTC,86,-1,15.6,221,3.3
2017,8,30,06:00,UTC,84,-1,16.1,215,3.3
2017,8,30,07:00,UTC,82,-1,16.2,224,3.7
2017,8,30,08:00,UTC,80,-1,17,235,3
2017,8,30,09:00,UTC,78,-1,18.1,238,3.1
2017,8,30,10:00,UTC,78,-1,18.3,233,4
2017,8,30,11:00,UTC,78,-1,18.4,240,4.2
2017,8,30,12:00,UTC,77,-1,18.6,240,5
2017,8,30,13:00,UTC,81,-1,18.4,243,5.2
2017,8,30,14:00,UTC,84,-1,18.1,240,4.7
2017,8,30,15:00,UTC,86,-1,18,244,5.2
2017,8,30,16:00,UTC,86,-1,18,244,3.3
2017,8,30,17:00,UTC,89,-1,17.3,238,3
2017,8,30,18:00,UTC,88,-1,17.4,258,3.9
2017,8,30,19:00,UTC,90,-1,17,239,3.6
2017,8,30,20:00,UTC,92,-1,16.8,230,2
2017,8,30,21:00,UTC,93,-1,16.8,231,2
2017,8,30,22:00,UTC,93,-1,16.7,228,2.6
2017,8,30,23:00,UTC,94,-1,16.6,252,2.5
2017,8,31,00:00,UTC,94,-1,16.6,253,2
2017,8,31,01:00,UTC,96,-1,16.2,206,1.8
2017,8,31,02:00,UTC,97,-1,16.1,222,1.2
2017,8,31,03:00,UTC,97,-1,15.5,235,1.5
2017,8,31,04:00,UTC,97,-1,15.2,143,1.2
2017,8,31,05:00,UTC,97,-1,15.7,160,2
2017,8,31,06:00,UTC,95,-1,16.1,181,3.4
2017,8,31,07:00,UTC,95,-1,16.2,207,3.2
2017,8,31,08:00,UTC,92,-1,16.7,195,2.2
2017,8,31,09:00,UTC,93,-1,16.6,177,3.5
2017,8,31,10:00,UTC,90,-1,17,167,3
2017,8,31,11:00,UTC,87,-1,17,171,3.3
2017,8,31,12:00,UTC,82,-1,17.9,166,3.2
2017,8,31,13:00,UTC,76,-1,18.7,150,2.6
2017,8,31,14:00,UTC,77,-1,18.6,155,2.7
2017,8,31,15:00,UTC,78,-1,18.2,178,1.9
2017,8,31,16:00,UTC,93,-1,16.3,244,1.8
2017,8,31,17:00,UTC,95,-1,16.1,139,1.1
2017,8,31,18:00,UTC,85,-1,17.4,176,3.4
2017,8,31,19:00,UTC,83,-1,17.5,171,5.4
2017,8,31,20:00,UTC,84,-1,17.3,166,4.6
2017,8,31,21:00,UTC,84,-1,17.4,190,3.8
2017,8,31,22:00,UTC,85,-1,17.4,209,2.8
2017,8,31,23:00,UTC,85,-1,17.6,219,2.9
2017,9,1,00:00,UTC,90,-1,17.2,241,3.4
2017,9,1,01:00,UTC,94,-1,16.8,235,3.8
2017,9,1,02:00,UTC,96,-1,16.5,240,3.5
2017,9,1,03:00,UTC,97,-1,16.4,233,3.6
2017,9,1,04:00,UTC,98,-1,16.6,245,3.6
2017,9,1,05:00,UTC,91,-1,15.5,251,5
2017,9,1,06:00,UTC,87,-1,15.2,256,4.6
2017,9,1,07:00,UTC,82,-1,15.8,267,5.2
2017,9,1,08:00,UTC,81,-1,15.8,286,5.7
2017,9,1,09:00,UTC,76,-1,16,276,5.2
2017,9,1,10:00,UTC,68,-1,16.9,292,5.7
2017,9,1,11:00,UTC,73,-1,15.8,315,4.6
2017,9,1,12:00,UTC,65,-1,17.1,292,4.3
2017,9,1,13:00,UTC,68,-1,16.5,310,5.8
2017,9,1,14:00,UTC,62,-1,16.8,317,5
2017,9,1,15:00,UTC,66,-1,16.7,336,3.3
2017,9,1,16:00,UTC,64,-1,16.8,308,4.3
2017,9,1,17:00,UTC,76,-1,14.7,304,2
2017,9,1,18:00,UTC,86,-1,12.9,279,1.8
2017,9,1,19:00,UTC,89,-1,12.6,287,2.1
2017,9,1,20:00,UTC,91,-1,12,309,2.6
2017,9,1,21:00,UTC,91,-1,11.6,332,2.1
2017,9,1,22:00,UTC,91,-1,11.3,333,2.7
2017,9,1,23:00,UTC,93,-1,10.2,332,2.3
2017,9,2,00:00,UTC,94,-1,10.4,339,2.9
2017,9,2,01:00,UTC,91,-1,10.9,344,3.4
2017,9,2,02:00,UTC,89,-1,10.9,344,3.1
2017,9,2,03:00,UTC,90,-1,10.8,356,2.5
2017,9,2,04:00,UTC,90,-1,10.8,15,2
2017,9,2,05:00,UTC,88,-1,11.4,33,2.3
2017,9,2,06:00,UTC,86,-1,12.2,44,1.9
2017,9,2,07:00,UTC,84,-1,12.9,59,2.7
2017,9,2,08:00,UTC,83,-1,13.8,55,1.8
2017,9,2,09:00,UTC,80,-1,15.1,69,1.5
2017,9,2,10:00,UTC,81,-1,15.6,106,1.9
2017,9,2,11:00,UTC,83,-1,15,126,1.9
2017,9,2,12:00,UTC,83,-1,15.2,106,2.6
2017,9,2,13:00,UTC,84,-1,14.9,96,2
2017,9,2,14:00,UTC,86,-1,14.9,101,2.2
2017,9,2,15:00,UTC,88,-1,14.7,95,1.6
2017,9,2,16:00,UTC,88,-1,14.5,108,2
2017,9,2,17:00,UTC,89,-1,14.1,52,1.6
2017,9,2,18:00,UTC,88,-1,14.1,59,2.9
2017,9,2,19:00,UTC,86,-1,13.6,43,1.9
2017,9,2,20:00,UTC,86,-1,13.3,49,2.3
2017,9,2,21:00,UTC,84,-1,13.2,50,2.1
2017,9,2,22:00,UTC,84,-1,12.8,44,3
2017,9,2,23:00,UTC,87,-1,12.3,33,3.4
2017,9,3,00:00,UTC,85,-1,12.5,56,3.1
2017,9,3,01:00,UTC,83,-1,12.6,49,3.4
2017,9,3,02:00,UTC,84,-1,12.6,55,2.9
2017,9,3,03:00,UTC,85,-1,12.4,61,2.5
2017,9,3,04:00,UTC,85,-1,12.3,57,3.6
2017,9,3,05:00,UTC,85,-1,12.3,59,3.5
2017,9,3,06:00,UTC,85,-1,12.3,73,2.8
2017,9,3,07:00,UTC,84,-1,12.5,58,3.8
2017,9,3,08:00,UTC,80,-1,13.3,70,3.9
2017,9,3,09:00,UTC,73,-1,14.5,85,6.2
2017,9,3,10:00,UTC,70,-1,14.7,89,5.3
2017,9,3,11:00,UTC,70,-1,15.8,99,6.5
2017,9,3,12:00,UTC,69,-1,15.2,98,6.6
2017,9,3,13:00,UTC,66,-1,15.3,104,7.3
2017,9,3,14:00,UTC,62,-1,14.8,97,6.5
2017,9,3,15:00,UTC,58,-1,14.6,101,6.4
2017,9,3,16:00,UTC,66,-1,13.9,98,6.2
2017,9,3,17:00,UTC,71,-1,13.2,91,6
2017,9,3,18:00,UTC,65,-1,12.8,84,6.7
2017,9,3,19:00,UTC,68,-1,11.8,77,4.6
2017,9,3,20:00,UTC,71,-1,11.3,85,5
2017,9,3,21:00,UTC,74,-1,10.8,61,4.2
2017,9,3,22:00,UTC,76,-1,10,55,4
2017,9,3,23:00,UTC,79,-1,9.5,65,4.3
2017,9,4,00:00,UTC,82,-1,9.1,62,4.5
2017,9,4,01:00,UTC,82,-1,8.9,67,4.9
2017,9,4,02:00,UTC,82,-1,8.9,67,5
2017,9,4,03:00,UTC,81,-1,9.2,63,4.7
2017,9,4,04:00,UTC,81,-1,9.4,64,4.6
2017,9,4,05:00,UTC,81,-1,9.8,72,5.2
2017,9,4,06:00,UTC,81,-1,10.3,71,4.7
2017,9,4,07:00,UTC,78,-1,11.4,72,5
2017,9,4,08:00,UTC,76,-1,12.1,80,5.6
2017,9,4,09:00,UTC,71,-1,12.8,89,7.6
2017,9,4,10:00,UTC,68,-1,13.5,91,6.5
2017,9,4,11:00,UTC,63,-1,14.1,93,8.9
2017,9,4,12:00,UTC,64,-1,14.9,98,6.3
2017,9,4,13:00,UTC,62,-1,14.8,103,6.1
2017,9,4,14:00,UTC,59,-1,14.9,93,7.6
2017,9,4,15:00,UTC,56,-1,15.1,95,6.7
2017,9,4,16:00,UTC,57,-1,14.5,98,7.9
2017,9,4,17:00,UTC,63,-1,13.7,94,7.8
2017,9,4,18:00,UTC,66,-1,13.1,91,7
2017,9,4,19:00,UTC,69,-1,12.8,86,5.1
2017,9,4,20:00,UTC,71,-1,12.7,92,6.1
2017,9,4,21:00,UTC,69,-1,13.4,103,7.5
2017,9,4,22:00,UTC,71,-1,13.6,98,7.3
2017,9,4,23:00,UTC,77,-1,11.2,65,3.2
2017,9,5,00:00,UTC,80,-1,11,59,4.3
2017,9,5,01:00,UTC,82,-1,10.6,60,4.1
2017,9,5,02:00,UTC,84,-1,10,65,3.4
2017,9,5,03:00,UTC,86,-1,9.4,57,3.3
2017,9,5,04:00,UTC,84,-1,9.5,,
2017,9,5,05:00,UTC,84,-1,9.8,59,3.5
2017,9,5,06:00,UTC,81,-1,10.4,62,2.8
2017,9,5,07:00,UTC,77,-1,12.3,84,5.3
2017,9,5,08:00,UTC,71,-1,13,92,6.3
2017,9,5,09:00,UTC,71,-1,12.8,90,4.3
2017,9,5,10:00,UTC,70,-1,13.2,93,6.6
2017,9,5,11:00,UTC,61,-1,14.6,94,7
2017,9,5,12:00,UTC,60,-1,14.2,94,6.2
2017,9,5,13:00,UTC,61,-1,14,100,5.8
2017,9,5,14:00,UTC,60,-1,14.3,94,6
2017,9,5,15:00,UTC,60,-1,13.5,94,4.8
2017,9,5,16:00,UTC,63,-1,13,89,4.5
2017,9,5,17:00,UTC,65,-1,12.6,86,4.3
2017,9,5,18:00,UTC,66,-1,12.5,86,4.1
2017,9,5,19:00,UTC,70,-1,11.9,66,3.7
2017,9,5,20:00,UTC,74,-1,10.7,60,2.3
2017,9,5,21:00,UTC,75,-1,10.2,70,3.2
2017,9,5,22:00,UTC,77,-1,9.4,66,3.2
2017,9,5,23:00,UTC,79,-1,8.6,48,2.5
2017,9,6,00:00,UTC,81,-1,8.1,55,3.7
2017,9,6,01:00,UTC,83,-1,7.4,46,2.4
2017,9,6,02:00,UTC,85,-1,6.9,47,3.3
2017,9,6,03:00,UTC,87,-1,6.4,49,2.3
2017,9,6,04:00,UTC,88,-1,6.8,37,2.2
2017,9,6,05:00,UTC,86,-1,7.6,45,2.4
2017,9,6,06:00,UTC,82,-1,8.9,54,3.3
2017,9,6,07:00,UTC,70,-1,12.4,52,3.7
2017,9,6,08:00,UTC,60,-1,13.5,63,4.1
2017,9,6,09:00,UTC,49,-1,14.2,97,4.5
2017,9,6,10:00,UTC,51,-1,13.6,71,3.9
2017,9,6,11:00,UTC,52,-1,13.8,83,4.1
2017,9,6,12:00,UTC,57,-1,13.6,99,3.2
2017,9,6,13:00,UTC,56,-1,13.3,71,3
2017,9,6,14:00,UTC,57,-1,13.1,72,3.3
2017,9,6,15:00,UTC,61,-1,12.8,90,3.9
2017,9,6,16:00,UTC,61,-1,12.4,64,3.3
2017,9,6,17:00,UTC,63,-1,12,63,4.5
2017,9,6,18:00,UTC,68,-1,11.6,57,3.9
2017,9,6,19:00,UTC,71,-1,11.3,53,3.9
2017,9,6,20:00,UTC,74,-1,10.8,49,4
2017,9,6,21:00,UTC,76,-1,10.4,49,4
2017,9,6,22:00,UTC,79,-1,10.2,50,3.9
2017,9,6,23:00,UTC,80,-1,10.5,51,4.3
2017,9,7,00:00,UTC,81,-1,10.3,52,4
2017,9,7,01:00,UTC,83,-1,10.3,48,4.3
2017,9,7,02:00,UTC,85,-1,10.3,52,4.7
2017,9,7,03:00,UTC,86,-1,10.4,49,4.1
2017,9,7,04:00,UTC,85,-1,10.4,52,4.2
2017,9,7,05:00,UTC,85,-1,10.7,46,4
2017,9,7,06:00,UTC,83,-1,11,49,4.1
2017,9,7,07:00,UTC,80,-1,11.6,54,5.1
2017,9,7,08:00,UTC,79,-1,12.1,47,3.8
2017,9,7,09:00,UTC,81,-1,11.8,49,3.4
2017,9,7,10:00,UTC,77,-1,12.2,48,2.5
2017,9,7,11:00,UTC,82,-1,11.6,35,3
2017,9,7,12:00,UTC,81,-1,11.6,45,2.9
2017,9,7,13:00,UTC,85,-1,11.1,40,3.8
2017,9,7,14:00,UTC,91,-1,10.5,37,2.1
2017,9,7,15:00,UTC,94,-1,10.5,8,1.6
2017,9,7,16:00,UTC,94,-1,10.5,10,2.1
2017,9,7,17:00,UTC,94,-1,10.1,13,2.9
2017,9,7,18:00,UTC,95,-1,9.7,348,1.9
2017,9,7,19:00,UTC,95,-1,9.3,335,2.4
2017,9,7,20:00,UTC,96,-1,8.9,340,2.6
2017,9,7,21:00,UTC,96,-1,8.9,336,2.6
2017,9,7,22:00,UTC,96,-1,8.8,337,2
2017,9,7,23:00,UTC,96,-1,8.5,331,1.7
2017,9,8,00:00,UTC,96,-1,8.6,339,2
2017,9,8,01:00,UTC,95,-1,8.8,302,2.3
2017,9,8,02:00,UTC,94,-1,8.6,311,1.8
2017,9,8,03:00,UTC,94,-1,8.5,290,1.8
2017,9,8,04:00,UTC,93,-1,8.9,308,1.8
2017,9,8,05:00,UTC,93,-1,8.8,299,1.4
2017,9,8,06:00,UTC,92,-1,8.9,294,1.6
2017,9,8,07:00,UTC,89,-1,9.5,286,1.9
2017,9,8,08:00,UTC,83,-1,10.4,292,2.9
2017,9,8,09:00,UTC,80,-1,11.3,242,2.2
2017,9,8,10:00,UTC,79,-1,11.8,263,2.3
2017,9,8,11:00,UTC,75,-1,12.9,239,3.1
2017,9,8,12:00,UTC,74,-1,12.5,231,2.3
2017,9,8,13:00,UTC,74,-1,13,236,2.8
2017,9,8,14:00,UTC,79,-1,12.8,228,2.1
2017,9,8,15:00,UTC,84,-1,12.6,241,2.4
2017,9,8,16:00,UTC,81,-1,12.4,248,2.4
2017,9,8,17:00,UTC,86,-1,12.4,241,1.9
2017,9,8,18:00,UTC,83,-1,12.4,245,2.3
2017,9,8,19:00,UTC,81,-1,12.7,240,3.5
2017,9,8,20:00,UTC,79,-1,11.9,204,2.3
2017,9,8,21:00,UTC,87,-1,11.5,243,2
2017,9,8,22:00,UTC,92,-1,11.1,271,1
2017,9,8,23:00,UTC,94,-1,10.9,215,1.3
2017,9,9,00:00,UTC,88,-1,12.5,200,2.4
2017,9,9,01:00,UTC,88,-1,12.5,189,3
2017,9,9,02:00,UTC,91,-1,11.7,169,3.2
2017,9,9,03:00,UTC,95,-1,12,147,2.5
2017,9,9,04:00,UTC,96,-1,12,141,2.9
2017,9,9,05:00,UTC,96,-1,12.2,168,5.1
2017,9,9,06:00,UTC,96,-1,12.5,168,5
2017,9,9,07:00,UTC,96,-1,12.6,166,5.4
2017,9,9,08:00,UTC,96,-1,12.8,166,5.9
2017,9,9,09:00,UTC,95,-1,12.9,162,5.9
2017,9,9,10:00,UTC,97,-1,12.8,139,2.8
2017,9,9,11:00,UTC,97,-1,13.7,204,4.3
2017,9,9,12:00,UTC,96,-1,14.2,202,3.5
2017,9,9,13:00,UTC,94,-1,14.7,201,3.5
2017,9,9,14:00,UTC,95,-1,14.5,195,3.7
2017,9,9,15:00,UTC,96,-1,14.5,183,3.5
2017,9,9,16:00,UTC,96,-1,14.5,184,3.8
2017,9,9,17:00,UTC,96,-1,14.5,187,3.7
2017,9,9,18:00,UTC,96,-1,14.5,177,4
2017,9,9,19:00,UTC,96,-1,14.4,174,4.2
2017,9,9,20:00,UTC,96,-1,14.3,170,4.2
2017,9,9,21:00,UTC,96,-1,14.5,173,4.1
2017,9,9,22:00,UTC,96,-1,14.5,167,5
2017,9,9,23:00,UTC,96,-1,14.3,154,2.7
2017,9,10,00:00,UTC,96,-1,14.2,153,3.1
2017,9,10,01:00,UTC,95,-1,14.3,147,3
2017,9,10,02:00,UTC,95,-1,14.2,148,2.7
2017,9,10,03:00,UTC,94,-1,14.4,158,3.5
2017,9,10,04:00,UTC,94,-1,14.3,160,4.1
2017,9,10,05:00,UTC,94,-1,14.3,165,4.9
2017,9,10,06:00,UTC,93,-1,14.4,168,4.9
2017,9,10,07:00,UTC,92,-1,14.6,165,4.8
2017,9,10,08:00,UTC,90,-1,15.1,178,4.3
2017,9,10,09:00,UTC,90,-1,15.1,176,4.1
2017,9,10,10:00,UTC,89,-1,15.5,167,2.9
2017,9,10,11:00,UTC,88,-1,15.9,184,3.6
2017,9,10,12:00,UTC,90,-1,15.8,182,3.5
2017,9,10,13:00,UTC,90,-1,15.9,203,3.1
2017,9,10,14:00,UTC,92,-1,15.8,177,1.9
2017,9,10,15:00,UTC,94,-1,15.2,192,3.3
2017,9,10,16:00,UTC,93,-1,14.6,191,3
2017,9,10,17:00,UTC,95,-1,14.2,172,3
2017,9,10,18:00,UTC,96,-1,14.3,169,2.5
2017,9,10,19:00,UTC,96,-1,14.4,198,2
2017,9,10,20:00,UTC,97,-1,14.4,216,2.1
2017,9,10,21:00,UTC,97,-1,14.1,214,2.2
2017,9,10,22:00,UTC,97,-1,14,194,2.2
2017,9,10,23:00,UTC,97,-1,14.3,211,2.5
2017,9,11,00:00,UTC,96,-1,14.4,219,2.9
2017,9,11,01:00,UTC,95,-1,14.5,237,3
2017,9,11,02:00,UTC,95,-1,14.2,240,2.5
2017,9,11,03:00,UTC,94,-1,13.5,252,2
2017,9,11,04:00,UTC,95,-1,13.1,273,2.4
2017,9,11,05:00,UTC,95,-1,13.6,275,2.1
2017,9,11,06:00,UTC,92,-1,14.3,263,2.5
2017,9,11,07:00,UTC,85,-1,15.4,248,3.2
2017,9,11,08:00,UTC,83,-1,15.7,234,2.7
2017,9,11,09:00,UTC,87,-1,14.7,236,3.2
2017,9,11,10:00,UTC,85,-1,15.3,248,3.3
2017,9,11,11:00,UTC,81,-1,15.8,214,3.2
2017,9,11,12:00,UTC,86,-1,15.5,200,2.6
2017,9,11,13:00,UTC,76,-1,16.2,241,2.6
2017,9,11,14:00,UTC,84,-1,15.6,165,2.3
2017,9,11,15:00,UTC,86,-1,14.9,149,1.8
2017,9,11,16:00,UTC,89,-1,14.6,142,2.5
2017,9,11,17:00,UTC,93,-1,14.1,104,1.7
2017,9,11,18:00,UTC,93,-1,14,112,2.7
2017,9,11,19:00,UTC,94,-1,14.2,91,1.6
2017,9,11,20:00,UTC,92,-1,14.7,154,2.4
2017,9,11,21:00,UTC,91,-1,14.5,171,3.8
2017,9,11,22:00,UTC,92,-1,13.8,146,1.6
2017,9,11,23:00,UTC,94,-1,13.4,114,1.7
2017,9,12,00:00,UTC,92,-1,14.5,126,2.9
2017,9,12,01:00,UTC,93,-1,14.4,117,2.6
2017,9,12,02:00,UTC,94,-1,14.5,98,4
2017,9,12,03:00,UTC,96,-1,14.5,113,4.3
2017,9,12,04:00,UTC,97,-1,14.6,102,5.5
2017,9,12,05:00,UTC,97,-1,14.8,122,5.7
2017,9,12,06:00,UTC,98,-1,14.7,130,3.8
2017,9,12,07:00,UTC,98,-1,15.2,137,4.9
2017,9,12,08:00,UTC,97,-1,15.8,202,4.3
2017,9,12,09:00,UTC,96,-1,15.6,241,4.1
2017,9,12,10:00,UTC,88,-1,16.8,253,4.4
2017,9,12,11:00,UTC,88,-1,16.3,240,4.4
2017,9,12,12:00,UTC,89,-1,16.3,241,3.8
2017,9,12,13:00,UTC,86,0,16.8,245,2.5
2017,9,12,14:00,UTC,85,0,16.4,244,4.7
2017,9,12,15:00,UTC,86,0,16.3,242,2.9
2017,9,12,16:00,UTC,85,0,15.9,224,2.4
2017,9,12,17:00,UTC,92,0,15.3,221,1.8
2017,9,12,18:00,UTC,93,0,15,242,3
2017,9,12,19:00,UTC,94,0,14.6,238,2.3
2017,9,12,20:00,UTC,96,0,14.1,240,1.6
2017,9,12,21:00,UTC,97,0,14.1,250,1.4
2017,9,12,22:00,UTC,97,0,13.8,168,1.6
